TransactionID,TransactionAmt,ProductCD,card4,card6,fraud_probability,risk_tier,action
3978871,33.875,C,visa,credit,0.9838231831778534,High,Decline / block
3811960,32.461,C,visa,credit,0.9838177523027447,High,Decline / block
3709405,26.928,C,visa,credit,0.9838128945826222,High,Decline / block
4030626,14.325,C,visa,debit,0.9837974102555798,High,Decline / block
3731754,28.281,C,mastercard,debit,0.9837795622616656,High,Decline / block
4003045,47.34,C,visa,credit,0.9837660583396123,High,Decline / block
3870129,11.312,C,mastercard,credit,0.9837505629126445,High,Decline / block
3678657,125.0,R,mastercard,credit,0.9837405259053466,High,Decline / block
3831978,19.182,C,visa,credit,0.9837165228640038,High,Decline / block
4097035,100.0,R,american express,credit,0.9837139702804045,High,Decline / block
3840994,29.142,C,visa,credit,0.983691752155571,High,Decline / block
3930762,66.46,C,visa,debit,0.983683213788598,High,Decline / block
4044355,27.174,C,mastercard,debit,0.9836794218819356,High,Decline / block
4156214,100.0,S,american express,credit,0.9836681621844344,High,Decline / block
3697916,80.17,C,visa,credit,0.983662751868482,High,Decline / block
3735746,44.88,C,mastercard,debit,0.983661069622975,High,Decline / block
3752070,24.715,C,visa,credit,0.9836600085504557,High,Decline / block
3804441,8.607,C,visa,credit,0.9836567649306656,High,Decline / block
3733266,34.675,C,mastercard,credit,0.9836561151753203,High,Decline / block
3670683,54.225,C,visa,credit,0.9836353077338128,High,Decline / block
3723199,318.159,C,visa,credit,0.9836260250940448,High,Decline / block
3906168,44.88,C,visa,debit,0.9836253865691682,High,Decline / block
3767162,16.6,C,visa,credit,0.9836250880250084,High,Decline / block
3808300,233.317,C,visa,debit,0.983610903919921,High,Decline / block
3764552,70.21,C,mastercard,debit,0.9836058555041433,High,Decline / block
3843780,15.247,C,visa,debit,0.9836028967780873,High,Decline / block
3782218,100.212,C,visa,credit,0.9835867211472669,High,Decline / block
3710904,191.08,C,visa,credit,0.9835753281192168,High,Decline / block
3817750,89.761,C,visa,debit,0.9835746810838328,High,Decline / block
3712398,107.897,C,mastercard,credit,0.9835726128546971,High,Decline / block
4050215,27.174,C,visa,debit,0.9835676766480487,High,Decline / block
4071157,300.0,R,visa,debit,0.983558363647523,High,Decline / block
3739927,92.22,C,visa,debit,0.983546212382124,High,Decline / block
3787388,82.383,C,mastercard,debit,0.9835457997361018,High,Decline / block
3937972,16.969,C,visa,debit,0.9835320938208532,High,Decline / block
3969869,70.395,C,mastercard,credit,0.9835166414128796,High,Decline / block
3730182,70.702,C,visa,credit,0.9834898925395078,High,Decline / block
3919486,12.726,C,mastercard,credit,0.9834861204035341,High,Decline / block
3722815,44.757,C,mastercard,debit,0.9834642768698053,High,Decline / block
3886430,75.006,C,mastercard,debit,0.9834467558891867,High,Decline / block
3933740,150.0,R,visa,debit,0.9834167806137386,High,Decline / block
3815727,9.099,C,visa,debit,0.9833854740079707,High,Decline / block
4084102,47.585,C,mastercard,credit,0.983380545012348,High,Decline / block
3770390,4.549,C,mastercard,debit,0.983362591750984,High,Decline / block
4031274,14.632,C,mastercard,credit,0.9833524271836918,High,Decline / block
4121505,55.332,C,visa,debit,0.983342731441431,High,Decline / block
4076627,97.63,C,mastercard,credit,0.9833367103359442,High,Decline / block
3841699,57.361,C,mastercard,debit,0.9833219979162311,High,Decline / block
3750894,44.819,C,mastercard,credit,0.9833173670426341,High,Decline / block
4072763,42.052,C,visa,debit,0.9832992888113754,High,Decline / block
3850629,15.002,C,visa,credit,0.9832826811612017,High,Decline / block
3978869,33.875,C,visa,credit,0.9832784968087077,High,Decline / block
3853048,12.542,C,mastercard,debit,0.9832620247585206,High,Decline / block
3925324,104.332,C,visa,credit,0.9832429835928286,High,Decline / block
3826372,10.144,C,mastercard,credit,0.9832360902947492,High,Decline / block
3773637,31.232,C,visa,credit,0.9832310492947713,High,Decline / block
3710205,8.361,C,mastercard,debit,0.9832290120282741,High,Decline / block
4080757,94.187,C,visa,credit,0.983217518429052,High,Decline / block
3898693,30.618,C,mastercard,debit,0.9831927401626332,High,Decline / block
4061145,49.799,C,mastercard,credit,0.9831809576608666,High,Decline / block
3687396,22.748,C,mastercard,credit,0.9831628344866097,High,Decline / block
3719363,200.0,R,mastercard,debit,0.9831626001914507,High,Decline / block
3701999,52.442,C,visa,credit,0.9831595726285333,High,Decline / block
3710913,191.08,C,visa,credit,0.9831541567092545,High,Decline / block
4049990,27.174,C,mastercard,debit,0.9831300904829334,High,Decline / block
3850767,15.002,C,visa,credit,0.9831248963614408,High,Decline / block
3691793,400.0,R,visa,credit,0.9831226853584963,High,Decline / block
3911467,20.657,C,visa,debit,0.9831164857728556,High,Decline / block
4104575,53.611,C,mastercard,credit,0.9830629585499011,High,Decline / block
3829329,163.537,C,visa,debit,0.9830515940571148,High,Decline / block
3868620,81.522,C,visa,credit,0.9830394015924085,High,Decline / block
3753760,42.974,C,mastercard,debit,0.9830334181379423,High,Decline / block
3845548,300.0,S,mastercard,debit,0.983029781198333,High,Decline / block
3933584,23.239,C,visa,credit,0.9830151320232617,High,Decline / block
3821406,172.144,C,visa,debit,0.983011827300271,High,Decline / block
3928731,152.532,C,visa,debit,0.9829816498488797,High,Decline / block
4104520,53.611,C,mastercard,credit,0.9829786360859901,High,Decline / block
3734828,44.235,C,mastercard,debit,0.9829663915321302,High,Decline / block
4126502,57.545,C,mastercard,credit,0.9829353597912251,High,Decline / block
3979770,22.133,C,mastercard,credit,0.9829336207465145,High,Decline / block
3754398,42.974,C,mastercard,debit,0.9829234547766978,High,Decline / block
3967379,17.952,C,mastercard,credit,0.9829203882179405,High,Decline / block
3939393,37.995,C,visa,credit,0.9829158738618953,High,Decline / block
3715025,13.034,C,visa,debit,0.9829147515813387,High,Decline / block
3881953,12.542,C,visa,credit,0.9829109357409193,High,Decline / block
3817809,80.354,C,mastercard,debit,0.9828967444676575,High,Decline / block
3877659,11.066,C,mastercard,debit,0.9828742410232247,High,Decline / block
3704679,200.0,R,visa,credit,0.9828587712978456,High,Decline / block
3767155,16.6,C,visa,credit,0.9828267410077544,High,Decline / block
3793503,22.748,C,visa,credit,0.9828242815129686,High,Decline / block
3837894,17.952,C,mastercard,credit,0.9828148779913335,High,Decline / block
3679947,194.769,C,mastercard,credit,0.9828146972036299,High,Decline / block
3920612,30.74,C,mastercard,debit,0.9828138837558444,High,Decline / block
4016617,44.266,C,mastercard,credit,0.9827965654316144,High,Decline / block
3787040,16.231,C,visa,credit,0.9827841958640259,High,Decline / block
3870143,10.698,C,mastercard,debit,0.9827757385564513,High,Decline / block
3735129,44.235,C,mastercard,debit,0.9827745841785228,High,Decline / block
3729865,19.182,C,mastercard,debit,0.9827669008483111,High,Decline / block
3979908,22.133,C,mastercard,credit,0.9827661031489239,High,Decline / block
3737354,68.12,C,mastercard,debit,0.9827630769129561,High,Decline / block
4067254,27.174,C,visa,credit,0.9827343305017153,High,Decline / block
3721291,44.757,C,visa,debit,0.9827227451279691,High,Decline / block
3697438,65.661,C,visa,credit,0.982721965004885,High,Decline / block
4081405,59.205,C,visa,debit,0.9827114583247983,High,Decline / block
3926756,250.0,R,american express,credit,0.9827072858968525,High,Decline / block
3815955,8.607,C,mastercard,credit,0.9826997077737791,High,Decline / block
3840999,29.142,C,mastercard,credit,0.9826948642294869,High,Decline / block
3913800,155.421,C,mastercard,credit,0.9826861671776432,High,Decline / block
3815956,8.607,C,visa,debit,0.982660368199696,High,Decline / block
3672661,22.748,C,visa,credit,0.9826542903588894,High,Decline / block
3767148,16.6,C,visa,credit,0.9826499936653761,High,Decline / block
3668318,62.956,C,visa,credit,0.9826201731082537,High,Decline / block
3836625,59.451,C,visa,credit,0.9826107355583257,High,Decline / block
3933582,23.239,C,mastercard,credit,0.9825986978719603,High,Decline / block
3850700,15.002,C,visa,credit,0.9825962481902892,High,Decline / block
4034228,60.866,C,visa,credit,0.9825924341485032,High,Decline / block
4045295,27.174,C,visa,debit,0.9825695975432263,High,Decline / block
3739923,92.22,C,visa,debit,0.9825618982172748,High,Decline / block
3933339,55.209,C,mastercard,credit,0.9825602414854074,High,Decline / block
4015601,300.0,H,visa,debit,0.9825596695544148,High,Decline / block
4159626,93.45,C,mastercard,credit,0.9825551363612155,High,Decline / block
4153924,71.194,C,visa,credit,0.9825371597081751,High,Decline / block
3711980,89.294,C,visa,debit,0.9825335099405085,High,Decline / block
3855957,11.681,C,visa,debit,0.9825256400776423,High,Decline / block
3712356,89.453,C,visa,debit,0.9825094980503586,High,Decline / block
3767149,16.6,C,visa,credit,0.9825039918967613,High,Decline / block
3817918,175.0,R,american express,credit,0.9825025404892958,High,Decline / block
3838871,242.969,C,mastercard,credit,0.982477178657834,High,Decline / block
3728728,70.702,C,visa,credit,0.9824718729691595,High,Decline / block
4049842,27.174,C,mastercard,debit,0.9824591676496595,High,Decline / block
3735852,68.12,C,mastercard,debit,0.9824485516248915,High,Decline / block
3913807,155.421,C,mastercard,credit,0.9823983124934587,High,Decline / block
3843545,5.841,C,mastercard,credit,0.9823963237218263,High,Decline / block
3692497,21.825,C,visa,credit,0.9823920691167972,High,Decline / block
3778328,133.35,C,mastercard,debit,0.982364067274908,High,Decline / block
3664921,10.206,C,mastercard,debit,0.9823589803931198,High,Decline / block
3712306,107.897,C,visa,debit,0.9823461386183701,High,Decline / block
3735174,100.0,H,visa,debit,0.9823364949014337,High,Decline / block
3708155,8.361,C,mastercard,credit,0.9823328622345986,High,Decline / block
3674917,14.386,C,mastercard,credit,0.9823040983466179,High,Decline / block
3949179,77.219,C,mastercard,credit,0.9823040636854378,High,Decline / block
3854200,58.775,C,visa,credit,0.9822903107458728,High,Decline / block
3928479,59.021,C,mastercard,debit,0.9822403354225889,High,Decline / block
3967372,16.907,C,visa,credit,0.9822186935920169,High,Decline / block
3994484,60.619,C,mastercard,debit,0.9821894640312713,High,Decline / block
3675178,23.977,C,visa,debit,0.982177812240553,High,Decline / block
4104603,41.929,C,mastercard,credit,0.9821762219070268,High,Decline / block
3670679,54.225,C,mastercard,credit,0.9821736296867982,High,Decline / block
3896227,30.618,C,mastercard,credit,0.9821086999515535,High,Decline / block
3705215,54.594,C,visa,debit,0.98209484206626,High,Decline / block
3961534,50.905,C,mastercard,debit,0.9820806718278711,High,Decline / block
3991926,21.456,C,visa,debit,0.9820755132603209,High,Decline / block
3840875,41.499,C,visa,credit,0.9820726225632633,High,Decline / block
3679961,194.769,C,visa,credit,0.9820212664974501,High,Decline / block
3731745,28.281,C,visa,debit,0.9820057930207369,High,Decline / block
3840368,43.712,C,mastercard,credit,0.9820057890961772,High,Decline / block
3868617,81.522,C,mastercard,credit,0.9820049191948815,High,Decline / block
3961840,50.905,C,mastercard,debit,0.9820042538156291,High,Decline / block
3994491,60.619,C,visa,credit,0.9819883577811692,High,Decline / block
3850765,15.002,C,visa,credit,0.9819835980663977,High,Decline / block
3869795,225.0,R,visa,credit,0.9819740942644332,High,Decline / block
4143566,47.585,C,visa,credit,0.9819477274649278,High,Decline / block
3706373,174.111,C,visa,credit,0.9819354985879094,High,Decline / block
4011133,2681.0,W,mastercard,credit,0.9819324705822265,High,Decline / block
3928739,152.532,C,mastercard,debit,0.981923913838071,High,Decline / block
3854211,58.775,C,visa,debit,0.9818993545764356,High,Decline / block
3756344,9.468,C,visa,credit,0.9818825314592229,High,Decline / block
3885809,3041.0,W,visa,debit,0.9818731264982503,High,Decline / block
4067688,27.174,C,visa,credit,0.9818725324326407,High,Decline / block
3734823,44.235,C,mastercard,debit,0.9818255959049976,High,Decline / block
3853927,30.003,C,visa,credit,0.9818194804009174,High,Decline / block
3720362,53.303,C,visa,credit,0.9818003582020368,High,Decline / block
3782064,42.913,C,visa,credit,0.9818000848899133,High,Decline / block
3689753,22.379,C,mastercard,debit,0.9817993887610599,High,Decline / block
3715411,22.379,C,mastercard,debit,0.981778973178842,High,Decline / block
3835676,40.085,C,visa,debit,0.9817484907432464,High,Decline / block
4097030,100.0,R,american express,credit,0.9817442866734976,High,Decline / block
3797121,150.0,H,mastercard,debit,0.9817442251807426,High,Decline / block
3786777,57.545,C,mastercard,credit,0.9817406965967058,High,Decline / block
3900764,41.929,C,visa,debit,0.9817371827232301,High,Decline / block
3993821,43.036,C,mastercard,debit,0.9817368035119093,High,Decline / block
3713395,42.114,C,visa,credit,0.9817352393067389,High,Decline / block
3723397,13.034,C,visa,debit,0.9817236189752416,High,Decline / block
4050252,27.174,C,mastercard,debit,0.9817054073665344,High,Decline / block
3716598,19.797,C,visa,debit,0.9817050605999265,High,Decline / block
3988304,4.673,C,mastercard,debit,0.9817006493112288,High,Decline / block
3959379,7.009,C,mastercard,credit,0.9816869507628271,High,Decline / block
4120823,68.551,C,visa,credit,0.9816805339783514,High,Decline / block
3675200,23.977,C,visa,debit,0.9816546471083157,High,Decline / block
4027266,25.0,H,visa,debit,0.9816493747203942,High,Decline / block
3810818,14.386,C,visa,credit,0.9816397263585922,High,Decline / block
3712310,107.897,C,visa,debit,0.9816330681324589,High,Decline / block
3926554,41.287,C,mastercard,credit,0.9815745821563625,High,Decline / block
3728556,14.386,C,visa,credit,0.9815719488669861,High,Decline / block
3920618,15.37,C,mastercard,debit,0.9815540636781865,High,Decline / block
4164946,52.966,C,mastercard,debit,0.9815491156816236,High,Decline / block
3737299,20.411,C,mastercard,debit,0.9815478840074027,High,Decline / block
4010337,9.96,C,visa,debit,0.9815297251443175,High,Decline / block
3922458,86.072,C,mastercard,credit,0.9815276913594354,High,Decline / block
4156781,150.0,R,mastercard,credit,0.9815181378761393,High,Decline / block
3738238,68.12,C,mastercard,debit,0.9815139601125568,High,Decline / block
4049653,300.0,R,mastercard,credit,0.9814598807986645,High,Decline / block
3836900,40.577,C,visa,credit,0.9814517425162623,High,Decline / block
3845908,35.351,C,visa,debit,0.9814515963274343,High,Decline / block
3881944,12.542,C,visa,credit,0.981450610261552,High,Decline / block
3815957,8.607,C,mastercard,debit,0.9814464635085302,High,Decline / block
4039236,500.0,R,mastercard,credit,0.9814446595402516,High,Decline / block
3842023,46.417,C,mastercard,debit,0.9814396518640989,High,Decline / block
4060066,400.0,R,visa,debit,0.9814243071538563,High,Decline / block
3787054,16.231,C,mastercard,debit,0.9814204700215251,High,Decline / block
3712238,156.774,C,visa,debit,0.981409530564116,High,Decline / block
3730185,70.702,C,mastercard,credit,0.9813980598215212,High,Decline / block
4050188,27.174,C,mastercard,debit,0.9813802649772415,High,Decline / block
3909260,51.52,C,mastercard,credit,0.9813767571702678,High,Decline / block
4006419,25.022,C,visa,debit,0.9813751244949376,High,Decline / block
4012313,44.88,C,visa,debit,0.9813649113442382,High,Decline / block
4028977,500.0,R,mastercard,credit,0.9813643793743029,High,Decline / block
4067406,27.174,C,mastercard,debit,0.9813500791917162,High,Decline / block
3738182,68.12,C,mastercard,debit,0.9813498005283792,High,Decline / block
3776365,94.433,C,mastercard,credit,0.9812988814532209,High,Decline / block
3700152,300.0,R,visa,debit,0.9812891379424932,High,Decline / block
3703811,155.053,C,mastercard,credit,0.9812890399405451,High,Decline / block
3732450,38.732,C,mastercard,credit,0.9812835002495102,High,Decline / block
3738176,68.12,C,mastercard,debit,0.981246394349658,High,Decline / block
3832885,17.952,C,visa,debit,0.9812034592773798,High,Decline / block
3715934,76.666,C,mastercard,debit,0.9812012238625532,High,Decline / block
3855491,331.685,C,visa,debit,0.9811987131035078,High,Decline / block
3915102,50.414,C,mastercard,credit,0.9811787633280143,High,Decline / block
3715406,22.379,C,visa,debit,0.9811748490644296,High,Decline / block
4118813,100.704,C,visa,debit,0.9811737035675158,High,Decline / block
3958404,69.227,C,visa,debit,0.9811648979471026,High,Decline / block
3911950,61.972,C,visa,credit,0.9811446844330859,High,Decline / block
4148846,47.585,C,visa,credit,0.9811270637530842,High,Decline / block
3928328,65.907,C,visa,debit,0.9811145155031629,High,Decline / block
4072758,42.052,C,visa,debit,0.9810900356523212,High,Decline / block
4122471,91.974,C,visa,credit,0.9810881813877773,High,Decline / block
3793509,22.748,C,mastercard,debit,0.9810820803270563,High,Decline / block
3850622,15.002,C,visa,credit,0.9810789173484212,High,Decline / block
4075850,19.92,C,visa,debit,0.9810744987078065,High,Decline / block
3920620,30.74,C,mastercard,debit,0.9810709086879953,High,Decline / block
3710342,175.0,R,mastercard,debit,0.9810247640988577,High,Decline / block
3885155,32.831,C,mastercard,debit,0.9810208854349549,High,Decline / block
3710917,191.08,C,visa,debit,0.9810134352720463,High,Decline / block
3799155,18.444,C,visa,credit,0.9810081486696554,High,Decline / block
3832890,17.952,C,visa,debit,0.9810056930746498,High,Decline / block
3916027,8.599,C,mastercard,credit,0.9809799101025004,High,Decline / block
4020067,78.449,C,visa,credit,0.9809694000657385,High,Decline / block
3708154,8.361,C,visa,debit,0.9809593702615855,High,Decline / block
3689749,22.379,C,mastercard,credit,0.9809201119564347,High,Decline / block
3764753,32.401,C,mastercard,debit,0.9809152721872227,High,Decline / block
3684055,27.789,C,visa,debit,0.9808874779351575,High,Decline / block
3855062,400.0,R,visa,credit,0.9808852015051618,High,Decline / block
3669468,17.214,C,mastercard,debit,0.9808728770300192,High,Decline / block
3853096,12.542,C,visa,debit,0.980848371290158,High,Decline / block
3725333,275.0,R,visa,debit,0.980839890291692,High,Decline / block
3885130,32.831,C,visa,credit,0.9807729815333338,High,Decline / block
3821905,58.099,C,mastercard,credit,0.9807585485447217,High,Decline / block
4042430,1104.0,W,visa,debit,0.9807469374440584,High,Decline / block
3969873,70.395,C,mastercard,credit,0.9807317541200982,High,Decline / block
3742592,200.0,R,discover,credit,0.9807273372590262,High,Decline / block
4040787,500.0,R,visa,credit,0.9807221990921261,High,Decline / block
3851427,35.228,C,visa,debit,0.9806850203289078,High,Decline / block
3893591,18.075,C,visa,debit,0.9806838802240686,High,Decline / block
3845863,88.224,C,mastercard,credit,0.9806823801817346,High,Decline / block
3928471,59.021,C,visa,credit,0.9806815131000443,High,Decline / block
4034220,60.866,C,mastercard,credit,0.9806769267210316,High,Decline / block
3902045,70.948,C,visa,credit,0.9806685132736375,High,Decline / block
4015092,300.0,R,american express,credit,0.9806666885334333,High,Decline / block
3911373,56.685,C,visa,credit,0.9806658795601462,High,Decline / block
3845943,63.632,C,mastercard,credit,0.9806611918578326,High,Decline / block
3722103,54.41,C,mastercard,credit,0.9806248847613639,High,Decline / block
3892720,18.075,C,visa,debit,0.9806231700949237,High,Decline / block
3930763,66.46,C,visa,credit,0.9806100636047325,High,Decline / block
3739924,92.22,C,visa,debit,0.9805677174638441,High,Decline / block
4050462,27.174,C,mastercard,debit,0.9805464488678383,High,Decline / block
3783052,8.315,C,mastercard,credit,0.980546206136257,High,Decline / block
4168509,62.033,C,mastercard,credit,0.9805386892965021,High,Decline / block
3737297,20.411,C,mastercard,debit,0.9805238580005281,High,Decline / block
3749771,21.012,C,visa,credit,0.9804884625124013,High,Decline / block
3710889,191.08,C,visa,credit,0.9804788475001881,High,Decline / block
3720067,20.411,C,mastercard,debit,0.9804639776924161,High,Decline / block
3748280,107.95,W,visa,credit,0.9804582637542214,High,Decline / block
3733234,143.863,C,visa,debit,0.9804566775538974,High,Decline / block
4050842,19.92,C,mastercard,debit,0.9804247723095721,High,Decline / block
3845891,70.702,C,mastercard,debit,0.9804089922533589,High,Decline / block
3961548,50.905,C,visa,credit,0.9804064898690179,High,Decline / block
3888697,8.607,C,visa,credit,0.9804043244211292,High,Decline / block
3697914,80.17,C,mastercard,credit,0.9803513154543895,High,Decline / block
3750808,46.971,C,mastercard,credit,0.9803270953473688,High,Decline / block
4025097,25.0,H,visa,debit,0.9803211558985245,High,Decline / block
4011683,68.981,C,mastercard,debit,0.980313201570436,High,Decline / block
3936463,95.909,C,mastercard,debit,0.9803092024232354,High,Decline / block
3876581,12.911,C,visa,credit,0.9802949687196482,High,Decline / block
3712363,89.453,C,visa,debit,0.9802545283608164,High,Decline / block
3739922,92.22,C,visa,debit,0.9802192875881334,High,Decline / block
3680071,40.085,C,mastercard,credit,0.9802180465861247,High,Decline / block
3850605,14.017,C,visa,credit,0.9801938363705142,High,Decline / block
3735134,44.235,C,mastercard,debit,0.9801888277134087,High,Decline / block
3852484,34.675,C,mastercard,credit,0.9801830873267147,High,Decline / block
4156072,166.98,C,mastercard,debit,0.98016750445771,High,Decline / block
3684044,27.789,C,visa,debit,0.9801530185969238,High,Decline / block
4054900,24.346,C,mastercard,credit,0.9801403547024077,High,Decline / block
3764836,38.363,C,mastercard,credit,0.980138634518371,High,Decline / block
3925016,200.0,R,visa,debit,0.9801149164527742,High,Decline / block
4144382,36.532,C,visa,debit,0.9800840151166949,High,Decline / block
3745938,19.674,C,mastercard,debit,0.9800648735493196,High,Decline / block
3955836,194.031,C,visa,credit,0.9800609131614304,High,Decline / block
3941717,76.604,C,visa,debit,0.9800355802729003,High,Decline / block
3911463,20.657,C,mastercard,credit,0.9800312444113753,High,Decline / block
4080751,94.187,C,mastercard,credit,0.9799895278036069,High,Decline / block
3720361,53.303,C,visa,credit,0.9799845892539499,High,Decline / block
4056951,28.281,C,mastercard,debit,0.9799507802884574,High,Decline / block
3975194,36.765,C,visa,debit,0.9799405139589562,High,Decline / block
3711928,8.361,C,visa,credit,0.9799159016691203,High,Decline / block
3873327,137.101,C,visa,debit,0.9798935821601014,High,Decline / block
3723203,318.159,C,visa,credit,0.9798900713173695,High,Decline / block
3832028,13.895,C,visa,debit,0.9798791544598187,High,Decline / block
4164998,56.782,C,mastercard,debit,0.979875239453795,High,Decline / block
3734831,44.235,C,mastercard,debit,0.9798508560739415,High,Decline / block
4050226,27.174,C,mastercard,debit,0.9798454460972467,High,Decline / block
3745926,64.062,C,mastercard,debit,0.9798114455472231,High,Decline / block
3883468,15.985,C,visa,debit,0.9798103964755428,High,Decline / block
4122480,91.974,C,visa,debit,0.9798074322733432,High,Decline / block
3928716,152.532,C,visa,credit,0.9798038287103205,High,Decline / block
3870079,83.49,C,visa,credit,0.9798020761951474,High,Decline / block
4095131,35.955,C,visa,credit,0.9797971350044287,High,Decline / block
4095416,150.0,H,american express,credit,0.9797782313281715,High,Decline / block
3878987,44.757,C,mastercard,credit,0.9797166109525933,High,Decline / block
3854413,41.683,C,mastercard,credit,0.9797155693441215,High,Decline / block
3896223,30.618,C,mastercard,credit,0.9797075208608694,High,Decline / block
3900759,41.929,C,visa,debit,0.9797042121838139,High,Decline / block
3850609,14.017,C,visa,credit,0.9796965162204478,High,Decline / block
3723185,318.159,C,mastercard,credit,0.9796803967983855,High,Decline / block
4071194,300.0,R,mastercard,debit,0.979668225255415,High,Decline / block
3840363,43.712,C,visa,debit,0.979662475199609,High,Decline / block
3832017,19.674,C,mastercard,debit,0.9796454089975222,High,Decline / block
3733018,42.052,C,mastercard,credit,0.9796301151791604,High,Decline / block
3850807,46.11,C,mastercard,credit,0.9796249935730708,High,Decline / block
3986453,47.924,C,visa,debit,0.9796231983282055,High,Decline / block
4063936,9.929,C,visa,credit,0.9796221856786504,High,Decline / block
4134333,100.0,S,mastercard,credit,0.9796119157701857,High,Decline / block
3733017,42.052,C,visa,credit,0.9796116915218135,High,Decline / block
3680453,97.384,C,mastercard,debit,0.979586908692309,High,Decline / block
3711637,191.08,C,visa,credit,0.9795511294312562,High,Decline / block
3994119,13.895,C,visa,debit,0.9795226032618725,High,Decline / block
3712087,371.339,C,visa,debit,0.97952009302731,High,Decline / block
4109617,7.009,C,visa,credit,0.97951970612084,High,Decline / block
3787058,16.231,C,visa,debit,0.979513936105402,High,Decline / block
3697375,119.886,C,visa,debit,0.9795101309492265,High,Decline / block
3868633,81.522,C,mastercard,credit,0.9795094789421275,High,Decline / block
4012536,21.395,C,visa,debit,0.979498262988583,High,Decline / block
3789664,12.05,C,visa,debit,0.9794920773965617,High,Decline / block
3810482,15.616,C,mastercard,credit,0.9794664164088328,High,Decline / block
3885096,32.831,C,visa,credit,0.979455977632906,High,Decline / block
3928324,65.907,C,mastercard,debit,0.9794558581170384,High,Decline / block
3788127,21.026,C,visa,credit,0.9794507373804424,High,Decline / block
3711426,59.021,C,visa,credit,0.9794505363486177,High,Decline / block
3677171,26.805,C,visa,debit,0.9794466826876502,High,Decline / block
3732042,39.101,C,mastercard,debit,0.9794453807714505,High,Decline / block
3889727,36.765,C,mastercard,credit,0.9794345719512811,High,Decline / block
3663769,6.148,C,mastercard,debit,0.9793824565715745,High,Decline / block
4141487,40.7,C,mastercard,debit,0.9793786153489715,High,Decline / block
3817764,89.761,C,visa,debit,0.9793781046409858,High,Decline / block
3712326,89.453,C,visa,debit,0.9793548279781503,High,Decline / block
3845949,63.632,C,visa,debit,0.9793514269352759,High,Decline / block
3711921,8.361,C,visa,credit,0.979348621542018,High,Decline / block
3893951,26.436,C,mastercard,credit,0.9793448572627519,High,Decline / block
3713397,42.114,C,mastercard,credit,0.9793410760797169,High,Decline / block
4077334,201.0,W,visa,debit,0.9793341659059398,High,Decline / block
3712145,191.08,C,visa,credit,0.9793295881076535,High,Decline / block
3794881,18.997,C,visa,debit,0.9793082608948332,High,Decline / block
3850680,15.002,C,visa,debit,0.9793002475843218,High,Decline / block
3979798,22.133,C,mastercard,credit,0.9792796824440864,High,Decline / block
4118788,100.704,C,mastercard,credit,0.9792713729886333,High,Decline / block
4140567,44.143,C,visa,debit,0.9792665955303932,High,Decline / block
3681522,27.544,C,mastercard,credit,0.9792634881097476,High,Decline / block
3763708,68.858,C,mastercard,debit,0.9792558721727943,High,Decline / block
3920191,45.003,C,visa,credit,0.9792383231550486,High,Decline / block
4140866,73.038,C,mastercard,credit,0.9792194453275346,High,Decline / block
4105043,1651.0,W,visa,debit,0.9792122643536402,High,Decline / block
4028599,150.0,H,visa,credit,0.9792121387829227,High,Decline / block
3836977,185.67,C,visa,credit,0.9792043560500209,High,Decline / block
3819537,137.961,C,visa,credit,0.9791878443861531,High,Decline / block
3699912,8.361,C,visa,credit,0.9791690816774579,High,Decline / block
3829322,163.537,C,mastercard,credit,0.9791665655680343,High,Decline / block
3732449,38.732,C,mastercard,credit,0.9791214422347613,High,Decline / block
4019961,42.544,C,visa,credit,0.9791201998136806,High,Decline / block
3842590,81.768,C,visa,credit,0.9791106320899334,High,Decline / block
3854454,41.683,C,mastercard,credit,0.9790973293961722,High,Decline / block
3792404,122.653,C,mastercard,credit,0.9790925644849999,High,Decline / block
3712331,26.559,C,visa,debit,0.9790658570162671,High,Decline / block
3691463,400.0,R,visa,credit,0.9790623770587957,High,Decline / block
3758545,2161.0,W,visa,debit,0.9790615857239828,High,Decline / block
3678747,9.529,C,mastercard,debit,0.9790573336806906,High,Decline / block
4049863,50.0,R,visa,credit,0.9790228108523377,High,Decline / block
3785104,71.932,C,mastercard,debit,0.9790222523634274,High,Decline / block
4164957,56.782,C,visa,debit,0.9790219714581062,High,Decline / block
3733016,42.052,C,visa,debit,0.9789994499375531,High,Decline / block
3692499,21.825,C,mastercard,credit,0.9789969794178173,High,Decline / block
3961546,50.905,C,visa,debit,0.9789849911627978,High,Decline / block
3832903,17.952,C,visa,debit,0.9789843854654952,High,Decline / block
3668314,62.956,C,mastercard,credit,0.9789728464134811,High,Decline / block
3700270,17.214,C,mastercard,debit,0.9789565779235598,High,Decline / block
4162013,95.171,C,visa,debit,0.9789542059958246,High,Decline / block
3732942,143.863,C,visa,debit,0.9789531366900978,High,Decline / block
3820980,33.814,C,visa,credit,0.9789507955804454,High,Decline / block
3678121,25.0,R,mastercard,debit,0.978947531020571,High,Decline / block
3834472,15.247,C,visa,debit,0.9789382748327594,High,Decline / block
3779916,173.128,C,visa,debit,0.9789256351698193,High,Decline / block
3878996,44.757,C,mastercard,credit,0.9788988756520307,High,Decline / block
4027269,25.0,H,visa,debit,0.978897467340893,High,Decline / block
3984021,450.0,H,visa,credit,0.9788910312540621,High,Decline / block
3900023,51.582,C,visa,credit,0.9788881818849843,High,Decline / block
